gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2802770349	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/15255648	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.482056	-83.42066	31189.0						2016-01-29T00:00:00	29	1	2016	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	15255648		James Telford	2018-08-09T07:22:08	CC_BY_4_0	James Telford	James Telford			2022-06-03T11:53:06.039Z		COORDINATE_ROUNDED
2634486926	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/47519107	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Heredia	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.430623	-84.006971	210.0						2015-03-03T12:41:00	3	3	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	47519107		Hernani Fernandes	2020-05-27T15:42:49	CC_BY_NC_4_0	Hernani Fernandes	Hernani Fernandes			2022-06-03T11:53:45.897Z	StillImage	
2629043619	09d2da7b-4699-4e45-b0da-73c982660c98	urn:catalog:KU:KUM:60503:033b32d14ff28af6219f53d57e3ad82b	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii	(Schinz, 1821)	CR	FILADELFIA, 7 MI SW OF	Guanacaste	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	10.3605	-85.6188			0.0	0.0	0.0	0.0	1954-03-12T00:00:00	12	3	1954	2434950	2434950	PRESERVED_SPECIMEN	KU	KUM	60503		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-04-25T15:44:29.677Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2629043565	09d2da7b-4699-4e45-b0da-73c982660c98	urn:catalog:LSU:LSU:10219:feb7f14dd8b4d8bf046f7f7beb6b000d	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis	(Linnaeus, 1758)	CR	14 km NE Potrero Grande	Puntarenas	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	9.1062	-83.0933			0.0	0.0	0.0	0.0	1965-06-28T00:00:00	28	6	1965	2434982	2434982	PRESERVED_SPECIMEN	LSU	LSU	10219		NO DISPONIBLE		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Arnold, Keith A.			2022-04-25T15:44:29.497Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2629043484	09d2da7b-4699-4e45-b0da-73c982660c98	urn:catalog:KU:KUM:145971:08353198cc55c65471bf4177ee409026	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca	centralis	SUBSPECIES	Panthera onca centralis (Mearns, 1901)	Panthera onca subsp. centralis	(Mearns, 1901)	CR	DELICIAS DE UPALA, 2 KM N OF	Alajuela	PRESENT	1	ff90b050-c256-11db-b71b-b8a03c50a862	10.9197	-85.0146			0.0	0.0	0.0	0.0	1993-06-10T00:00:00	10	6	1993	5219432	5219426	PRESERVED_SPECIMEN	KU	KUM	145971		Consuelo Lorenzo & Jorge Bolaños		CC_BY_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2022-04-25T15:44:29.312Z		TYPE_STATUS_INVALID;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;DIFFERENT_OWNER_INSTITUTION
2619893715	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44446066	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.449956	-83.495966	722.0						2017-03-05T08:44:00	5	3	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	44446066		johnmeikle	2020-05-01T04:55:55	CC_BY_NC_4_0	johnmeikle	johnmeikle			2022-06-03T11:28:59.626Z	StillImage	COORDINATE_ROUNDED
2597954154	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41802395	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.389919	-84.139703	3032.0						2019-02-26T15:44:32	26	2	2019	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	41802395		fishy_smell	2020-04-10T01:35:24	CC_BY_NC_4_0	fishy_smell	fishy_smell			2022-06-03T10:55:34.415Z	StillImage	COORDINATE_ROUNDED
2597698221	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41408095	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.268703	-83.217148	31287.0						2020-02-04T02:19:00	4	2	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	41408095		C Hewitt	2020-04-05T03:28:19	CC_BY_4_0	Rob Foster	Rob Foster			2022-06-03T11:10:17.404Z	StillImage	COORDINATE_ROUNDED
2597694819	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37522283	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.52825	-83.876113	10.0						2020-01-08T09:52:42	8	1	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	37522283		Richard Joyce	2020-01-12T13:40:14	CC_BY_NC_4_0	Richard Joyce	Richard Joyce			2022-06-03T11:12:28.703Z	StillImage	COORDINATE_ROUNDED
2596273030	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40703376	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Cartago	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.748917	-83.753428	212090.0						2020-03-10T17:57:00	10	3	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	40703376		kara_c	2020-03-25T18:01:15	CC_BY_NC_4_0	kara_c	kara_c			2022-06-03T11:10:53.903Z	StillImage	
2596051055	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39776517	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.355167	-84.673167	44.0						2020-03-07T14:56:40	7	3	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	39776517		Marina Wittmann	2020-03-09T23:31:01	CC_BY_NC_4_0	Marina Wittmann	Marina Wittmann			2022-06-03T11:35:49.333Z	StillImage	COORDINATE_ROUNDED
2580243632	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40038793	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.710681	-83.272008	13471.0						2020-02-15T00:00:00	15	2	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	40038793		Michele Chiacchio	2020-03-15T20:31:43	CC_BY_NC_4_0	www.golfodulceretreat.com	www.golfodulceretreat.com			2022-06-03T11:33:16.044Z		
2579271424	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39819307	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.731756	-83.000376	10613.0						2020-03-02T15:49:11	2	3	2020	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	39819307		mynahthreatt	2020-03-10T23:39:20	CC_BY_NC_4_0	mynahthreatt	mynahthreatt			2022-06-03T10:55:37.130Z	StillImage	COORDINATE_ROUNDED
2579252440	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39818884	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.557283	-83.628635	119166.0						2020-03-06T10:31:28	6	3	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	39818884		C Hewitt	2020-03-11T01:26:09	CC_BY_NC_4_0	mynahthreatt	mynahthreatt			2022-06-03T11:12:29.826Z	StillImage	COORDINATE_ROUNDED
2576254432	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39252528	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.408119	-84.158926	263.0						2017-02-13T20:16:33	13	2	2017	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	39252528		Tom Lawrence	2020-02-26T20:13:07	CC_BY_NC_4_0	Tom Lawrence	Tom Lawrence			2022-06-03T10:55:20.412Z	StillImage	COORDINATE_ROUNDED
2574081625	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38480214	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.329438	-84.80149	1000.0						2015-10-23T11:50:00	23	10	2015	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	38480214		Claire O'Neill	2020-02-09T21:22:30	CC_BY_NC_4_0	Claire O'Neill	Claire O'Neill			2022-06-03T11:53:29.646Z	StillImage	
2574073883	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/22251857	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.651345	-85.614037	31179.0						2012-12-26T00:00:00	26	12	2012	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	22251857		Michelle Monge-Velazquez	2019-04-09T20:02:21	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2022-06-03T10:54:42.952Z	StillImage	COORDINATE_ROUNDED
2574073231	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/31417751	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.902129	-85.601883							2019-08-24T08:49:01	24	8	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	31417751		Michelle Monge-Velazquez	2019-08-24T18:15:37	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2022-06-03T10:55:08.348Z	StillImage	COORDINATE_ROUNDED
2574046801	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38587822	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.620622	-83.731705	32.0						2020-01-26T11:57:13	26	1	2020	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	38587822		Walter A. Sánchez	2020-02-13T00:30:23	CC_BY_NC_4_0	Walter A. Sánchez	Walter A. Sánchez			2022-06-03T10:55:24.464Z	StillImage	COORDINATE_ROUNDED
2574012181	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38720472	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.563141	-83.589544	31189.0						2020-01-27T12:02:00	27	1	2020	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	38720472		Jaime Marcelo Aranda Sánchez	2020-02-16T19:27:24	CC_BY_NC_4_0	csillam	csillam			2022-06-03T10:55:13.426Z	StillImage	COORDINATE_ROUNDED
2573966776	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/21683932	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.411309	-83.343176	176.0						2019-03-27T16:53:28	27	3	2019	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	21683932		Michelle Monge-Velazquez	2019-03-28T01:07:04	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2022-06-03T10:54:48.607Z	StillImage	COORDINATE_ROUNDED
2573903209	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32979780	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.843254	-85.594155	31169.0						2019-09-18T16:22:35	18	9	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	32979780		Michelle Monge-Velazquez	2019-09-18T22:36:42	CC_BY_NC_4_0	Michelle Monge-Velazquez	Michelle Monge-Velazquez			2022-06-03T11:32:22.460Z	StillImage	COORDINATE_ROUNDED
2563612768	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/38015153	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.724513	-83.692092	31179.0						2019-10-08T22:07:00	8	10	2019	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	38015153		Jaime Marcelo Aranda Sánchez	2020-01-27T15:10:58	CC_BY_NC_4_0	Reserva Privada Cerro Coronel	Reserva Privada Cerro Coronel			2022-06-03T11:13:41.708Z	StillImage	COORDINATE_ROUNDED
2550030684	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/37224874	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.60676	-83.394968	31271.0						2019-12-30T07:44:00	30	12	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	37224874		www.golfodulceretreat.com	2020-01-03T13:45:42	CC_BY_NC_4_0	www.golfodulceretreat.com	www.golfodulceretreat.com			2022-06-03T11:53:24.848Z		COORDINATE_ROUNDED
2460085877	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35812470	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.523513	-83.45907	31189.0						2014-04-15T15:53:00	15	4	2014	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	35812470		Michele Chiacchio	2019-11-18T09:50:23	CC_BY_NC_4_0	Michele Chiacchio	Michele Chiacchio			2022-06-03T11:20:58.378Z		COORDINATE_ROUNDED
2456503222	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30676666	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus tigrinus	oncilla	SUBSPECIES	Leopardus tigrinus oncilla (Thomas, 1903)	Leopardus tigrinus oncilla		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.946157	-82.794635	31262.0						2019-08-03T03:41:00	3	8	2019	6164564	2434930	HUMAN_OBSERVATION	iNaturalist	Observations	30676666		Matthew Inabinett	2021-05-11T13:57:47	CC_BY_NC_4_0	Gert Jan Verspui	Gert Jan Verspui			2022-06-03T10:55:03.520Z	StillImage	COORDINATE_ROUNDED
2447834230	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29727309	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.231784	-83.378839	31199.0						2013-05-23T09:06:00	23	5	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	29727309		John C.	2019-07-28T18:39:33	CC_BY_NC_4_0	John C.	John C.			2022-06-03T10:55:03.374Z	StillImage	COORDINATE_ROUNDED
2445138352	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34739134	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.168423	-85.365781	1395.0						2019-10-18T22:12:00	18	10	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	34739134		Ramiro Pereira Garbero	2019-10-22T15:39:26	CC_BY_NC_4_0	Ramiro Pereira Garbero	Ramiro Pereira Garbero			2022-06-03T11:13:38.527Z	StillImage	COORDINATE_ROUNDED
2429513308	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/34097557	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	8.839019	-83.488668	31262.0						2015-10-06T15:52:00	6	10	2015	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	34097557		Emmanuel Rodríguez Rojas	2019-10-09T01:30:34	CC_BY_NC_4_0	Emmanuel Rodríguez Rojas	Emmanuel Rodríguez Rojas			2022-06-03T11:21:53.643Z	StillImage	COORDINATE_ROUNDED
2429269579	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/33477041	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.445335	-83.542163	31189.0						2011-06-22T17:02:00	22	6	2011	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	33477041		benbarca	2019-09-27T13:33:02	CC_BY_NC_4_0	benbarca	benbarca			2022-06-03T10:55:17.878Z	StillImage	COORDINATE_ROUNDED
2423083340	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/32777690	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Herpailurus yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Herpailurus yagouaroundi		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.030406	-84.341278	178.0						2019-09-12T21:57:27	12	9	2019	5787224	2435146	HUMAN_OBSERVATION	iNaturalist	Observations	32777690		pantheracostarica	2019-09-15T17:48:44	CC_BY_NC_4_0	pantheracostarica	pantheracostarica			2022-06-03T11:33:16.937Z	StillImage	COORDINATE_ROUNDED
2350422827	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30786943	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		San José	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.582887	-83.769932	31236.0						2017-07-20T12:26:52	20	7	2017	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	30786943		wowsomany	2019-08-14T01:15:17	CC_BY_NC_4_0	wowsomany	wowsomany			2022-06-03T11:13:37.934Z	StillImage	COORDINATE_ROUNDED
2331965791	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30443205	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.868272	-85.26441	31.0						2018-02-16T09:01:00	16	2	2018	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	30443205		Anthony Elizondo Hernandez	2019-08-08T20:04:34	CC_BY_NC_4_0	Anthony Elizondo Hernandez	Anthony Elizondo Hernandez			2022-06-03T11:14:09.795Z	StillImage	COORDINATE_ROUNDED
2331963320	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/30430218	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Guanacaste	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.862827	-85.269638	122.0						2019-07-18T10:46:00	18	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	30430218		Anthony Elizondo Hernandez	2019-08-08T16:20:14	CC_BY_NC_4_0	Anthony Elizondo Hernandez	Anthony Elizondo Hernandez			2022-06-03T11:53:28.092Z	StillImage	COORDINATE_ROUNDED
2329635235	6ac3f774-d9fb-4796-b3e9-92bf6c81c084		Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma yagouaroundi		SPECIES	Puma yagouaroundi (É.Geoffroy Saint-Hilaire, 1803)	Puma yagouaroundi		CR	Ensenada Lodge (Costa Rica)		PRESENT		bb646dff-a905-4403-a49b-6d378c2cf0d9	10.138382	-85.040588	250.0						2012-05-03T00:00:00	3	5	2012	2435146	2435146	HUMAN_OBSERVATION	naturgucker	naturgucker	1996099988				CC_BY_4_0		1665984680			2022-04-27T06:18:39.760Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
2311354020	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29715565	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.485827	-83.548784	31189.0						2013-05-03T11:47:00	3	5	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	29715565		John C.	2019-07-28T16:06:00	CC_BY_NC_4_0	John C.	John C.			2022-06-03T10:54:59.786Z	StillImage	COORDINATE_ROUNDED
2311312381	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/29549973	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus wiedii		SPECIES	Leopardus wiedii (Schinz, 1821)	Leopardus wiedii		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.418732	-84.789956	31189.0						2016-10-19T21:53:00	19	10	2016	2434950	2434950	HUMAN_OBSERVATION	iNaturalist	Observations	29549973		leithallb	2019-07-26T01:59:27	CC_BY_NC_4_0	leithallb	leithallb			2022-06-03T10:54:59.465Z	StillImage	COORDINATE_ROUNDED
2294462745	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28697096	Animalia	Chordata	Mammalia	Carnivora	Felidae	Panthera	Panthera onca		SPECIES	Panthera onca (Linnaeus, 1758)	Panthera onca		CR		Limón	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.568895	-83.40461	31189.0						2013-04-05T09:33:00	5	4	2013	5219426	5219426	HUMAN_OBSERVATION	iNaturalist	Observations	28697096		John C.	2019-07-12T22:00:54	CC_BY_NC_4_0	John C.	John C.			2022-06-03T10:54:55.687Z	StillImage	COORDINATE_ROUNDED
2283155725	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/28187955	Animalia	Chordata	Mammalia	Carnivora	Felidae	Leopardus	Leopardus pardalis		SPECIES	Leopardus pardalis (Linnaeus, 1758)	Leopardus pardalis		CR		Puntarenas	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	9.418565	-84.005141	31236.0						2019-07-03T04:19:00	3	7	2019	2434982	2434982	HUMAN_OBSERVATION	iNaturalist	Observations	28187955		Jim	2019-07-04T18:48:33	CC_BY_NC_4_0	Jim	Jim			2022-06-03T11:22:00.988Z	StillImage	COORDINATE_ROUNDED
2269271445	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27114924	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	Puma concolor		CR		Alajuela	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	10.35192	-84.670325	17340.0						2019-06-16T09:55:39	16	6	2019	2435099	2435099	HUMAN_OBSERVATION	iNaturalist	Observations	27114924		jimdaniels	2019-06-17T12:29:52	CC_BY_NC_4_0	jimdaniels	jimdaniels			2022-06-03T11:34:52.298Z	StillImage	
